id,device_id,manufacturer,event_type,longitude,latitude,iot_signal_1,iot_signal_3,iot_signal_4,cell_tower_failure
1371,0x100000009999e,TelecomWorld,device error,-83.49374,51.601612,3,50,105,0
1372,0x100000009999d,TelecomWorld,battery 5%,-83.33738,51.649506,6,53,104,0
1373,0x100000009999d,NewComm,system malfunction,-83.11518,52.17124,2,53,102,1
1374,0x100000009999d,MyCellular,device error,-83.56688,52.29875,9,52,101,1
1375,0x100000009999d,MyCellular,battery 10%,-83.60846,52.285336,6,51,104,0
1376,0x100000009999d,TelecomWorld,battery 5%,-83.041504,52.03978,5,53,103,0
1377,0x100000009999d,MyCellular,battery 5%,-83.352776,51.655174,6,54,107,0
1378,0x100000009999d,TelecomWorld,battery 5%,-83.48797,51.877384,4,52,101,0
1379,0x100000009999d,TelecomWorld,system malfunction,-83.324066,52.261322,9,52,102,0
1380,0x100000009999d,MyCellular,device error,-83.03264,51.642487,8,51,104,0
1381,0x100000009999d,MyCellular,battery 5%,-83.566986,51.72527,3,51,107,0
1382,0x100000009999d,TelecomWorld,device error,-83.54652,52.54214,4,52,100,0
1383,0x100000009999d,NewComm,system malfunction,-83.11005,51.704803,3,54,105,0
1384,0x100000009999d,NewComm,battery 5%,-83.54939,51.854748,6,52,107,0
1385,0x100000009999d,NewComm,battery 5%,-83.41336,51.681473,4,51,106,0
1386,0x100000009999d,TelecomWorld,device error,-83.57883,51.640778,4,54,105,0
1387,0x100000009999d,TelecomWorld,device error,-83.5084,51.91208,2,50,105,0
1388,0x100000009999d,MyCellular,battery 5%,-83.58846,51.598965,2,52,100,0
1389,0x100000009999d,MyCellular,system malfunction,-83.52359,52.362144,4,54,101,0
1390,0x100000009999d,MyCellular,device error,-83.27139,51.78172,7,53,103,0
1391,0x100000009999d,MyCellular,device error,-83.58551,51.64158,10,55,106,1
1392,0x100000009999d,NewComm,battery 5%,-83.62586,52.05736,6,54,102,0
1393,0x100000009999d,NewComm,device error,-83.61074,51.83836,2,53,104,0
1394,0x100000009999d,TelecomWorld,device error,-83.11667,51.85441,10,50,102,0
1395,0x100000009999d,TelecomWorld,battery 10%,-83.44532,51.84483,3,54,105,0
1396,0x100000009999d,NewComm,battery 5%,-83.55431,51.615166,10,52,102,0
1397,0x100000009999d,MyCellular,battery 10%,-83.5826,51.63609,6,53,101,0
1398,0x100000009999d,TelecomWorld,system malfunction,-83.60455,51.98194,2,53,102,0
1399,0x100000009999c,TelecomWorld,battery 5%,-83.4728,51.6882,9,53,105,0
1400,0x1000000000009,NewComm,battery 5%,-83.36793,51.982414,5,54,103,0
1401,0x100000009999c,TelecomWorld,battery 5%,-83.20425,51.799847,8,53,105,1
1402,0x100000009999c,TelecomWorld,device error,-83.344185,52.25575,5,50,104,0
1403,0x100000009999c,MyCellular,device error,-83.492065,51.888664,7,51,104,0
1404,0x100000009999c,NewComm,battery 5%,-83.59267,51.78021,2,52,106,0
1405,0x100000009999c,TelecomWorld,device error,-83.377846,51.620403,6,54,104,0
1406,0x100000009999c,NewComm,battery 5%,-83.5778,52.075794,6,50,100,0
1407,0x100000009999c,MyCellular,device error,-83.55277,51.90122,6,53,104,0
1408,0x100000009999c,TelecomWorld,device error,-83.121956,51.632378,3,54,101,0
1409,0x100000009999c,TelecomWorld,battery 5%,-83.618484,52.164772,3,53,103,1
1410,0x100000009999c,NewComm,battery 10%,-83.557976,51.790424,7,53,102,0
1411,0x100000009999c,TelecomWorld,system malfunction,-83.495995,51.99898,10,51,102,0
1412,0x100000009999c,TelecomWorld,device error,-83.38563,51.77409,3,54,101,0
1413,0x100000009999c,MyCellular,device error,-83.35019,51.878464,1,54,104,0
1414,0x100000009999c,TelecomWorld,battery 10%,-83.590454,51.66064,7,54,104,0
1415,0x100000009999c,TelecomWorld,device error,-83.50999,51.750492,9,55,104,0
1416,0x100000009999c,NewComm,system malfunction,-83.506805,51.67402,1,51,100,0
1417,0x100000009999b,TelecomWorld,battery 5%,-83.52574,51.639175,5,52,105,0
1418,0x100000009999b,NewComm,battery 5%,-83.58711,51.98577,4,51,103,0
1419,0x100000009999b,MyCellular,battery 5%,-83.57818,51.95073,10,52,104,0
1420,0x100000009999b,TelecomWorld,battery 5%,-83.25741,51.810665,3,54,105,0
1421,0x100000009999b,TelecomWorld,battery 10%,-83.569756,51.69626,2,50,106,0
1422,0x100000009999b,NewComm,battery 5%,-83.513985,51.639915,5,54,101,0
1423,0x100000009999b,MyCellular,device error,-83.544525,51.667805,9,51,102,0
1424,0x100000009999b,MyCellular,device error,-83.51491,51.624565,9,52,102,0
1425,0x100000009999b,NewComm,device error,-83.49791,51.644722,2,52,105,0
1426,0x100000009999b,TelecomWorld,battery 5%,-83.325096,51.97548,10,53,106,0
1427,0x100000009999b,NewComm,battery 5%,-83.45816,51.992138,6,55,104,0
1428,0x100000009999b,MyCellular,battery 5%,-83.48905,51.711678,10,51,102,0
1429,0x100000009999b,MyCellular,battery 5%,-83.15574,51.764267,1,51,104,0
1430,0x100000009999b,NewComm,battery 5%,-83.44175,51.920895,7,53,103,0
1431,0x100000009999b,NewComm,device error,-83.439545,51.7098,1,51,104,0
1432,0x100000009999a,MyCellular,battery 10%,-83.50292,51.77069,4,53,107,0
1433,0x100000009999a,MyCellular,battery 5%,-83.25185,52.24478,7,54,106,0
1434,0x100000009999a,MyCellular,battery 5%,-83.12441,51.632687,4,55,101,0
1435,0x100000009999a,TelecomWorld,device error,-83.621735,51.60551,5,54,104,0
1436,0x100000009999a,MyCellular,battery 5%,-83.61734,51.638454,9,51,101,0
1437,0x100000009999a,MyCellular,battery 5%,-83.56366,51.670063,2,50,105,0
1438,0x100000009999a,NewComm,battery 10%,-83.16918,51.59603,1,54,100,0
1439,0x100000009999a,MyCellular,battery 5%,-83.394356,51.60865,4,52,102,1
