:ID,primarySubstabce,name,:LABEL
8904,ELAGOLIX SODIUM,ORILISSA,Drug
8905,PALIVIZUMAB,SYNAGIS,Drug
8906,VIGABATRIN,VIGABATRIN,Drug
8907,MIGALASTAT HYDROCHLORIDE,GALAFOLD,Drug
8908,DEXAMETHASONE\TOBRAMYCIN,TOBRAMYCIN AND DEXAMETHASONE,Drug
8909,IBUPROFEN,ADVIL 12 HOUR,Drug
8910,SILDENAFIL CITRATE,VIAGRA,Drug
8911,IXEKIZUMAB,TALTZ,Drug
8912,DICYCLOMINE HYDROCHLORIDE,BENTYL,Drug
8913,ATORVASTATIN,ATORVASTIN,Drug
8914,DOXORUBICIN HYDROCHLORIDE,LIPOSOMAL DOXORUBICIN,Drug
8915,MEPERIDINE,MEPERIDINE,Drug
8916,SOLIFENACIN SUCCINATE,VESICARE,Drug
8917,MEDROXYPROGESTERONE ACETATE,DEPO PROVERA,Drug
8918,SELINEXOR,Selinexor,Drug
8919,BELANTAMAB MAFODOTIN-BLMF,BLENREP,Drug
8920,SODIUM POLYSTYRENE SULFONATE,SODIUM POLYSTYRENE SULFONATE,Drug
8921,TOLVAPTAN,Tolvaptan,Drug
8922,,MULTI VITAMIN [ASCORBIC ACID;COLECALCIFEROL;NICOTINAMIDE;PANTHENOL;PYR,Drug
8923,,L LYSINE [LYSINE HYDROCHLORIDE],Drug
8924,CARBIDOPA\LEVODOPA,SINEMET CR,Drug
8925,SELEGILINE HYDROCHLORIDE,ZELAPAR,Drug
8926,SULFAMETHOXAZOLE\TRIMETHOPRIM,Sulfamethoxazole and Trimethoprim Tablets USP 800/160 mg,Drug
8927,GADOBUTROL,GADOBUTROL,Drug
8928,ASFOTASE ALFA,STRENSIQ,Drug
8929,GADOTERATE MEGLUMINE,DOTAREM,Drug
8930,GLIPIZIDE\METFORMIN HYDROCHLORIDE,Glipizide/Metformin,Drug
8931,TAMSULOSIN,Tamsulosin,Drug
8932,INSULIN GLARGINE,LANTUS SOLOSTAR,Drug
8933,ONDANSETRON HYDROCHLORIDE,Ondansetran,Drug
8934,PEXIDARTINIB HYDROCHLORIDE,TURALIO,Drug
8935,CARBOPLATIN,Carboplatin (Non GSK Comparator),Drug
8936,,CLARITINE TABLET (LORATADINE),Drug
8937,TRIAMCINOLONE,TRIAMCINOLONE CREAM,Drug
8938,,ATIVAN TABLET (LORAZEPAM),Drug
8939,,PROCHLORPERAZINE TABLET,Drug
8940,,ZOFRAN TABLET (ONDANSETRON),Drug
8941,DABRAFENIB MESYLATE,TAFINLAR,Drug
8942,COLCHICINE,MITIGARE,Drug
8943,DAPAGLIFLOZIN PROPANEDIOL,DAPAGLIFLOZIN PROPANEDIOL MONOHYDRATE,Drug
8944,HYDROCHLOROTHIAZIDE\LISINOPRIL,LISINOPRIL HCTZ,Drug
8945,FINASTERIDE,PROSCAR,Drug
8946,IRINOTECAN HYDROCHLORIDE,IRINOTECAN HCL,Drug
8947,TEMOZOLOMIDE,TEMOZOLOMIDE,Drug
8948,SEBELIPASE ALFA,KANUMA,Drug
8949,TRABECTEDIN,TRABECTEDIN,Drug
8950,BOSENTAN,BOSENTAN,Drug
8951,PENTAMIDINE,Pentamidine,Drug
8952,,Aluminium magnesium hydroxide,Drug
8953,MEPERIDINE,Meperidine,Drug
8954,POTASSIUM PHOSPHATE,Potassium phosphate,Drug
8955,ALBUTEROL\IPRATROPIUM,Ipratropium albuterol,Drug
8956,FILGRASTIM-SNDZ,Filgrastim Sndz,Drug
8957,SODIUM PHOSPHATE,Sodium phosphate,Drug
8958,PREDNISONE,PREDNISONE TABLETS USP,Drug
8959,DASATINIB,DASATINIB,Drug
8960,ASCIMINIB,ABL001,Drug
8961,TOPOTECAN HYDROCHLORIDE,TOPOTECAN HYDROCHLORIDE,Drug
8962,SCOPOLAMINE,SCOPOLAMINE,Drug
8963,DEXTROSE\WATER,DEXTROSE IN WATER,Drug
8964,PEMBROLIZUMAB,KEYTRUDA,Drug
8965,ASPIRIN,ASPIRIN (CARDIO),Drug
8966,ASPIRIN,ASPIRIN (BABY),Drug
8967,NIVOLUMAB,BLINDED NIVOLUMAB,Drug
8968,,L LYSINE [LYSINE],Drug
8969,ALBUTEROL SULFATE,ALBUTEROL HFA,Drug
8970,LACOSAMIDE,LACOSAMIDE,Drug
8971,,CERIZINE [CETIRIZINE HYDROCHLORIDE],Drug
8972,PHENTERMINE,PHENTERMINE,Drug
8973,MOMETASONE,MOMETASONE,Drug
8974,SOLIFENACIN SUCCINATE,SOLIFENACIN SUCCINATE,Drug
8975,MEPOLIZUMAB,NUCALA,Drug
8976,BELINOSTAT,Belinostat IND,Drug
8977,ATAZANAVIR,ATAZANAVIR,Drug
8978,GLYCERIN,GLYCERINE,Drug
8979,,SONATA (UNITED STATES),Drug
8980,ESTRADIOL,CLIMARA,Drug
8981,,calcium carbonate with vitamin D3,Drug
8982,TIRAGOLUMAB,TIRAGOLUMAB,Drug
8983,RANOLAZINE,RANOLAZINE,Drug
8984,FLECAINIDE ACETATE,FLECAINIDE ACETATE,Drug
8985,TRILACICLIB DIHYDROCHLORIDE,COSELA,Drug
8986,ATEZOLIZUMAB,TECENTRIQ,Drug
8987,,palonosetron,Drug
8988,,decadron,Drug
8989,,emend,Drug
8990,,denosumab,Drug
8991,CLOBETASOL PROPIONATE,OLUX E,Drug
8992,NORTRIPTYLINE,Nortriptyline,Drug
8993,ROLAPITANT,Rolapitant,Drug
8994,SODIUM CHLORIDE,Normal Saline,Drug
8995,MIRABEGRON,Mirabegron,Drug
8996,,Finaster,Drug
8997,DEXTROSE,DEXTROSE,Drug
8998,,Glucagon HCL,Drug
8999,HYDROCORTISONE,ANUSOL HC,Drug
9000,WITCH HAZEL,WITCH HAZEL,Drug
9001,WHEY,Whey Protein,Drug
9002,ETHINYL ESTRADIOL\NORETHINDRONE ACETATE,LO LOESTRIN FE,Drug
9003,SIROLIMUS,SIROLIMUS,Drug
9004,TACROLIMUS,TACROLIMUS,Drug
9005,FAM-TRASTUZUMAB DERUXTECAN-NXKI,ENHERTU,Drug
9006,ZIPRASIDONE,ZIPRASIDONE,Drug
9007,RISPERIDONE,RISPERIDONE,Drug
9008,LARONIDASE,ALDURAZYME,Drug
9009,LIDOCAINE HYDROCHLORIDE,LIDOCAINE HCL,Drug
9010,ACYCLOVIR,Aciclovir,Drug
9011,ISATUXIMAB,ISATUXIMAB,Drug
9012,MITOXANTRONE HYDROCHLORIDE,MITOXANTRONE,Drug
9013,EXENATIDE,BYETTA,Drug
9014,SOFOSBUVIR\VELPATASVIR,SOFOSBUVIR W/VELPATASVIR,Drug
9015,ROLAPITANT,ROLAPITANT,Drug
9016,PEGASPARGASE,PEGASPARAGINASE,Drug
9017,ISAVUCONAZONIUM SULFATE,CRESEMBA,Drug
9018,NORETHINDRONE ACETATE,AYGESTIN,Drug
9019,SEMAGLUTIDE,RYBELSUS,Drug
9020,DEXTROMETHORPHAN HYDROBROMIDE\GUAIFENESIN,MUCINEX DM,Drug
9021,TRANYLCYPROMINE,TRANYLCYPROMINE,Drug
9022,BUPROPION HYDROCHLORIDE,BUPROPION                          /00700502/,Drug
9023,PRAVASTATIN SODIUM,PRAVASTATIN                        /00880402/,Drug
9024,FERROUS SULFATE,Ferosul,Drug
9025,ALBUTEROL\IPRATROPIUM,Ipratropium Albuterol,Drug
9026,,Levo T,Drug
9027,INEBILIZUMAB-CDON,UPLIZNA,Drug
9028,PERTUZUMAB,PERTUZUMAB,Drug
9029,CETUXIMAB,CETUXIMAB,Drug
9030,IRINOTECAN,IRINOTECAN,Drug
9031,RIOCIGUAT,ADEMPAS,Drug
9032,ACETAMINOPHEN\ASPIRIN\CAFFEINE,EXCEDRIN EXTRA STRENGTH,Drug
9033,MESALAMINE,CANASA,Drug
9034,DIETARY SUPPLEMENT,RED YEAST RICE,Drug
9035,CHLORPHENIRAMINE MALEATE,CHLORPHENIRAMIN,Drug
9036,BUPROPION,BUPROPRION,Drug
9037,,ESCATALOPRAM,Drug
9038,DEFERIPRONE,FERRIPROX,Drug
9039,IMATINIB MESYLATE,IMATINIB,Drug
9040,CEFIXIME,FLEXERIL [CEFIXIME],Drug
9041,LOCNARTECAN,LOCNARTECAN,Drug
9042,RAF-265,RAF 265,Drug
9043,IMATINIB MESYLATE,GLEEVEC,Drug
9044,BELANTAMAB MAFODOTIN,BELANTAMAB MAFODOTIN,Drug
9045,,MOM (MAGNESIUM HYDROXIDE),Drug
9046,GLYCOPYRROLATE,ROBINUL,Drug
9047,OXYBUTYNIN CHLORIDE,OXYBUTYNINE,Drug
9048,RIMEGEPANT SULFATE,NURTEC ODT,Drug
9049,,APIXABAN TABLET,Drug
9050,,EZETIMIBE TABLET,Drug
9051,GLIPIZIDE,GLIPIZIDE TABLET,Drug
9052,LORAZEPAM,LORAZEPAM TABLET,Drug
9053,ONDANSETRON,ONDANSETRON TABLET,Drug
9054,,OXYCONTIN ER TABLET (OXYCODONE),Drug
9055,OXYCODONE HYDROCHLORIDE,OXYCODONE IMMEDIATE RELEASE TABLET,Drug
9056,SODIUM CHLORIDE,SODIUM CHLORIDE INJECTION,Drug
9057,VALSARTAN,VALSARTAN OHM,Drug
9058,DILTIAZEM HYDROCHLORIDE,DILTIAZEM ER 240MG,Drug
9059,SERTRALINE HYDROCHLORIDE,SERTRALINE 50MG,Drug
9060,ALLOPURINOL,ALLOPURINOL 100MG,Drug
9061,GOLIMUMAB,SIMPONI,Drug
9062,BENDAMUSTINE,BENDAMUSTINE,Drug
9063,IRBESARTAN,AVAPRO,Drug
9064,METHIMAZOLE,TAPAZOLE,Drug
9065,TAFAMIDIS MEGLUMINE,TAFAMIDIS MEGLUMINE,Drug
9066,,SOLCARB,Drug
9067,,CALCIUM CHLORIDE SYRINGE PUMP,Drug
9068,DEXMEDETOMIDINE HYDROCHLORIDE,PRECEDEX,Drug
9069,EGG PHOSPHOLIPIDS\GLYCERIN\SOYBEAN OIL,INTRALIPID,Drug
9070,INSULIN HUMAN,HUMULIN R,Drug
9071,MEDIUM-CHAIN TRIGLYCERIDES,LIQUIGEN,Drug
9072,,MCT OIL,Drug
9073,MICAFUNGIN SODIUM,MYCAMINE,Drug
9074,MILRINONE LACTATE,PRIMACOR,Drug
9075,,Potassium chloride micro ER,Drug
9076,CHONDROITIN SULFATE (BOVINE)\GLUCOSAMINE HYDROCHLORIDE,GLUCOSAMINE CHONDROITIN,Drug
9077,LORATADINE\PSEUDOEPHEDRINE SULFATE,LORATADINE AND PSEUDOEPHEDRINE SULFATE,Drug
9078,TRIMETHOBENZAMIDE HYDROCHLORIDE,TIGAN,Drug
9079,DIROXIMEL FUMARATE,VUMERITY,Drug
9080,POLYETHYLENE GLYCOL 4000,MACROGOL 4000,Drug
9081,CALCIUM\VITAMIN D,CALCIUM VITAMIN D,Drug
9082,,COVID 19 VACCINE,Drug
9083,ZINC,ZINC,Drug
9084,BROLUCIZUMAB-DBLL,BEOVU,Drug
9085,AMPHETAMINE ASPARTATE\AMPHETAMINE SULFATE\DEXTROAMPHETAMINE SACCHARATE\DEXTROAMPHETAMINE SULFATE,ADDERALL XR,Drug
9086,,Cetrizin,Drug
9087,REGORAFENIB,STIVARGA,Drug
9088,UREA,UREA,Drug
9089,BUMETANIDE,BUMEX,Drug
9090,DEFERASIROX,DEFERASIROX,Drug
9091,FLUOROURACIL,FLUOROURACIL (Manufacturer unknown),Drug
9092,LEUCOVORIN,FOLINIC ACID,Drug
9093,,Packed RBC,Drug
9094,RANIBIZUMAB,RANIBIZUMAB,Drug
9095,AXITINIB,INLYTA,Drug
9096,,Aluminum magnesium hydroxide simethicone,Drug
9097,ALBUMIN HUMAN,Human albumin,Drug
9098,FILGRASTIM-AAFI,Filgrastim aafi,Drug
9099,IMMUNE GLOBULIN NOS,Gamma globulin,Drug
9100,,Electrolyte A,Drug
9101,RELUGOLIX,ORGOVYX,Drug
9102,AVAPRITINIB,AYVAKIT,Drug
9103,BREXPIPRAZOLE,REXULTI,Drug
9104,NITROGLYCERIN,NTG,Drug
9105,TIGECYCLINE,TIGECYCLINE,Drug
9106,IMIPENEM,IMIPENEM,Drug
9107,OMADACYCLINE,OMADACYCLINE,Drug
9108,BELATACEPT,BELATACEPT,Drug
9109,MYCOPHENOLIC ACID,MYCOPHENOLATE,Drug
9110,PANITUMUMAB,panitumumab,Drug
9111,TRAMETINIB,trametinib,Drug
9112,CRIZANLIZUMAB,CRIZANLIZUMAB,Drug
9113,HYDROXYCHLOROQUINE DIPHOSPHATE,PLAQUENIL [HYDROXYCHLOROQUINE PHOSPHATE],Drug
9114,TICAGRELOR,BRILINTA,Drug
9115,DOXORUBICIN HYDROCHLORIDE,PEGYLATED LIPOSOMAL DOXORUBICIN HYDROCHLORIDE,Drug
9116,BOSUTINIB,BOSUTINIB,Drug
9117,GLATIRAMER ACETATE,GLATIRAMER ACETATE,Drug
9118,CAPECITABINE,XELODA,Drug
9119,,MAGIC MOUTHWASH [BENADRYL;HYDROCORTISONE;NYSTATIN],Drug
9120,CARFILZOMIB,CARFILZOMIB,Drug
9121,TACROLIMUS,ENVARSUS XR,Drug
9122,LAPINE T-LYMPHOCYTE IMMUNE GLOBULIN,ANTITHYMOCYTE IMMUNOGLOBULIN (RABBIT),Drug
9123,SULFAMETHOXAZOLE\TRIMETHOPRIM,SULFAMETHOXAZOLE;TRIMETHOPRIM,Drug
9124,INVESTIGATIONAL PRODUCT,EO2401,Drug
9125,MORNIFLUMATE,FLOMAX [MORNIFLUMATE],Drug
9126,VENLAFAXINE HYDROCHLORIDE,VENLAFAXINE ER,Drug
9127,DASATINIB,SPRYCEL,Drug
9128,CHOLESTYRAMINE,PREVALITE,Drug
9129,,ASPARTAME;COLESTYRAMINE,Drug
9130,HUMAN RED BLOOD CELL,RED BLOOD CELLS,Drug
9131,INOTUZUMAB OZOGAMICIN,INOTUZUMAB OZOGAMICIN,Drug
9132,VITAMINS,VITAMINS NOS,Drug
9133,HYDROCHLOROTHIAZIDE\SPIRONOLACTONE,ALDACTAZIDE,Drug
9134,APALUTAMIDE,ERLEADA,Drug
9135,BICALUTAMIDE,CASODEX,Drug
9136,AFATINIB DIMALEATE,afatinib dimaleate,Drug
9137,SACCHAROMYCES CEREVISIAE,SACCHAROMYCES BOULARDII,Drug
9138,MACITENTAN,Macitentan,Drug
9139,TRASTUZUMAB-ANNS,KANJINTI,Drug
9140,LEVOMEFOLATE CALCIUM,METHYLFOLATE,Drug
9141,ETESEVIMAB,Etesevimab 700mg,Drug
9142,TELMISARTAN,MICARDIS,Drug
9143,VALSARTAN,VALSARTAN TEVA,Drug
9144,VALSARTAN,VALSARTAN MYLAN,Drug
9145,CILOSTAZOL,CILOSTAZOL,Drug
9146,PITOLISANT HYDROCHLORIDE,WAKIX,Drug
9147,ISOTRETINOIN,AMNESTEEM,Drug
9148,ETONOGESTREL,IMPLANON,Drug
9149,,OYSCO,Drug
9150,SODIUM FLUORIDE\STANNOUS FLUORIDE,FLUORIDE,Drug
9151,DOCONEXENT,DOCOSAHEXAENOIC ACID,Drug
9152,,FOLVITE [FOLIC ACID],Drug
9153,,POLYETHYLENE GLYCOL ELECTROLYTES (IV),Drug
9154,ALPROSTADIL,CAVERJECT IMPULSE,Drug
9155,IOVERSOL,OPTIRAY 350,Drug
9156,TIPIRACIL HYDROCHLORIDE\TRIFLURIDINE,LONSURF,Drug
9157,RIVOCERANIB,RIVOCERANIB,Drug
9158,LUCITANIB,LUCITANIB,Drug
9159,DOXORUBICIN,PEGYLATED LIPOSOMAL DOXORUBICIN,Drug
9160,DIHYDROCODEINE PHOSPHATE,HYDROCODEINE,Drug
9161,LEMBOREXANT,DAYVIGO,Drug
9162,PAZOPANIB,PAZOPANIB,Drug
9163,MOXIFLOXACIN,MOXIFLOXACIN,Drug
9164,ONDANSETRON,ONDANSTERON,Drug
9165,SABATOLIMAB,SABATOLIMAB,Drug
9166,CLOBETASOL,Clobetasol,Drug
9167,DONEPEZIL HYDROCHLORIDE,ARICEPT,Drug
9168,TREPROSTINIL,TREPROSTINIL,Drug
9169,CRIZOTINIB,CRIZOTINIB,Drug
9170,METFORMIN HYDROCHLORIDE,METFORMIN HYDROCHLORIDE,Drug
9171,NORTRIPTYLINE HYDROCHLORIDE,NORTRIPTYLINE HYDROCHLORIDE,Drug
9172,GEMCITABINE HYDROCHLORIDE,COMPARATOR GEMCITABINE,Drug
9173,EXENATIDE,BYDUREON,Drug
9174,VOXELOTOR,OXBRYTA,Drug
9175,CILASTATIN SODIUM\IMIPENEM,IMIPENEM CILASTATIN,Drug
9176,NETUPITANT\PALONOSETRON HYDROCHLORIDE,AKYNZEO,Drug
9177,CHLORPROMAZINE,CHLORPROMAZINE,Drug
9178,ALBUTEROL SULFATE\IPRATROPIUM BROMIDE,ALBUTEROL SULFATE AND IPRATROPIUM BROMIDE,Drug
9179,SILODOSIN,SILODOSIN,Drug
9180,OLMESARTAN,OLMESARTAN,Drug
9181,DEXTROSE,DEXTROSE WATER,Drug
9182,,DEXTROSE IN HALF SALINE CHOONGWAE,Drug
9183,PLECANATIDE,TRULANCE,Drug
9184,PROTEIN,PROTEIN,Drug
9185,METHYLPREDNISOLONE,METHYLPREDNISOLON,Drug
9186,ACETAMINOPHEN\OXYCODONE HYDROCHLORIDE,OXYCODONE;PARACETAMOL,Drug
9187,FLUTICASONE FUROATE\UMECLIDINIUM BROMIDE\VILANTEROL TRIFENATATE,TRELEGY ELLIPTA,Drug
9188,MICONAZOLE,MICONAZOLE,Drug
9189,PYRIDOSTIGMINE BROMIDE,PYRIDOSTIGMINE BROMIDE,Drug
9190,MORPHINE SULFATE,Morphine sulphate,Drug
9191,FLUTICASONE PROPIONATE,FLOVENT HFA,Drug
9192,CANDESARTAN CILEXETIL,CANDESARTAN CILEXETIL,Drug
9193,VITAMINS,THERAGRAN,Drug
9194,NARATRIPTAN HYDROCHLORIDE,NARATRIPTAN,Drug
9195,BUSPIRONE HYDROCHLORIDE,BUSPIRONE HYDROCHLORIDE,Drug
9196,IPRATROPIUM BROMIDE,ATROVENT,Drug
9197,HYDROXYCHLOROQUINE SULFATE,HYDROXYCHLOROQUINE SULFATE,Drug
9198,BUPROPION HYDROCHLORIDE,"Bupropion Hydrochloride Extended Release Tablets USP, 150 mg",Drug
9199,BRIMONIDINE TARTRATE\TIMOLOL MALEATE,COMBIGAN,Drug
9200,THIAMINE HYDROCHLORIDE,VITAMIN B1,Drug
9201,VILAZODONE HYDROCHLORIDE,VIIBRYD,Drug
9202,RIZATRIPTAN,RIZATRIPTAN,Drug
9203,AMOXICILLIN\CLAVULANIC ACID,AMOXICILLIN CLAVULANIC ACID,Drug
9204,,Vitamin D3/K2,Drug
9205,METFORMIN HYDROCHLORIDE,Metformin HCl,Drug
9206,SEMAGLUTIDE,Semaglutide B 30 mg/ml PDS290,Drug
9207,BELINOSTAT,BELEODAQ,Drug
9208,RIBOCICLIB,RIBOCICLIB,Drug
9209,AMLODIPINE BESYLATE,Amlodipin,Drug
9210,DEXTROMETHORPHAN,DELSYM,Drug
9211,SOTALOL,SOTALOL,Drug
9212,PRUCALOPRIDE SUCCINATE,MOTEGRITY,Drug
9213,DOXEPIN,Doxepin,Drug
9214,,CRANBERRY CR,Drug
9215,SENNOSIDES,SENNA GEN,Drug
9216,BISACODYL,DULCOLAX (BISACODYL),Drug
9217,DICLOFENAC SODIUM,VOLTAREN [DICLOFENAC],Drug
9218,AMIODARONE HYDROCHLORIDE,CORDARONE,Drug
9219,PREGABALIN,BLINDED Pregabalin,Drug
9220,LOFEXIDINE,LUCEMYRA,Drug
9221,SENNA LEAF,SENNA                              /00142201/,Drug
9222,,SAMBUCOL                           /01651603/,Drug
9223,MOMETASONE FUROATE,FLONASE                            /00908302/,Drug
9224,,CHELATED ZINC                      /00156501/,Drug
9225,PHENYTOIN,DILANTIN,Drug
9226,PANCRELIPASE AMYLASE\PANCRELIPASE LIPASE\PANCRELIPASE PROTEASE,CREON,Drug
9227,TREBANANIB,AMG 386,Drug
9228,UNSPECIFIED INGREDIENT,OTHER THERAPEUTIC PRODUCTS,Drug
9229,,MEGASTROL,Drug
9230,LAMIVUDINE,LAMIVUDINE,Drug
9231,FENOFIBRATE,FENOGLIDE,Drug
9232,LOVASTATIN,MEVACOR,Drug
9233,GOSERELIN ACETATE,ZOLADEX,Drug
9234,,VITAMIN D 400,Drug
9235,AMANTADINE HYDROCHLORIDE,AMANTADINE HCL,Drug
9236,ALDESLEUKIN,ALDESLEUKIN,Drug
9237,BUDESONIDE,UCERIS,Drug
9238,BELINOSTAT,BELINOSTAT,Drug
9239,LIDOCAINE,LIDOCAINE PATCH,Drug
9240,DAPAGLIFLOZIN PROPANEDIOL\METFORMIN HYDROCHLORIDE,XIGDUO XR,Drug
9241,LINRODOSTAT MESYLATE,LINRODOSTAT MESYLATE,Drug
9242,,ALKA SELTZER [ACETYLSALICYLIC ACID],Drug
9243,,LIDOCAINE HYDROCHLORIDE;PRILOCAINE,Drug
9244,,LUTEIN [XANTOFYL;ZEAXANTHIN],Drug
9245,METRONIDAZOLE,METROGEL,Drug
9246,MINERAL OIL,MINERAL OIL,Drug
9247,OLOPATADINE,OLOPATADINE,Drug
9248,HALOPERIDOL LACTATE,HALOPERIDOL LACTATE,Drug
9249,DIPHENHYDRAMINE HYDROCHLORIDE,Diphenhydramine Hcl,Drug
9250,,DEXTROSE SODIUM CHLORIDE,Drug
9251,,PRAVASTATIN +PHARMA,Drug
9252,PERTUZUMAB,PERJETA,Drug
9253,,CLONASEPAN,Drug
9254,,Benicard,Drug
9255,MESALAMINE,ROWASA,Drug
9256,CLOBETASOL PROPIONATE,TEMOVATE,Drug
9257,VEDOLIZUMAB,VEDOLIZUMAB,Drug
9258,LACTOBACILLUS ACIDOPHILUS,LACTOBACILLUS,Drug
9259,PIROXICAM,PAXIL [PIROXICAM],Drug
9260,AMITRIPTYLINE,Amitriptyline hcl,Drug
9261,APOMORPHINE HYDROCHLORIDE,KYNMOBI,Drug
9262,CALCIUM POLYCARBOPHIL,Polycarbophil Calcium,Drug
9263,POLYETHYLENE GLYCOLS,Polyethylene Glycol,Drug
9264,VITAMINS,Daily Multivitamin,Drug
9265,ARIPIPRAZOLE,ABILIFY MAINTENA,Drug
9266,,PRUNELAX,Drug
9267,ECULIZUMAB,SOLIRIS,Drug
9268,SACITUZUMAB GOVITECAN,SACITUZUMAB GOVITECAN,Drug
9269,ROMOSOZUMAB-AQQG,EVENITY,Drug
9270,PALIPERIDONE PALMITATE,INVEGA TRINZA,Drug
9271,TRIHEXYPHENIDYL HYDROCHLORIDE,TRIHEXYPHENIDYL HCl,Drug
9272,OMEPRAZOLE,OMPRAZOLE,Drug
9273,BUDESONIDE,ENTOCORT EC,Drug
9274,CLOZAPINE,Clozapine 50 mg Tablet USP,Drug
9275,LEVETIRACETAM,"LEVETIRACETAM EXTENDED RELEASE TABLET USP, 500 MG",Drug
9276,GOLODIRSEN,VYONDYS 53,Drug
9277,POMALIDOMIDE,pomalidomide,Drug
9278,DULAGLUTIDE,DULAGLUTIDE,Drug
9279,TERIPARATIDE,FORTEO,Drug
9280,PROBIOTICS NOS,Probiotics,Drug
9281,,Vitamin A +D2,Drug
9282,ESLICARBAZEPINE,ESLICARBAZEPINE,Drug
9283,HYDROCHLOROTHIAZIDE,HCT,Drug
9284,,CALCIUM WITH VITAMIN D 3,Drug
9285,DILTIAZEM HYDROCHLORIDE,CARDIZEM RETARD,Drug
9286,,VIBRAMYCIN [DOXYCYCLINE HYCLATE],Drug
9287,FLUTICASONE PROPIONATE,FLONASE ALLERGY RELIEF,Drug
9288,,VITRON C [ASCORBIC ACID;IRON PENTACARBONYL],Drug
9289,MAGNESIUM OXIDE,MAG OX,Drug
9290,POTASSIUM CHLORIDE,K DUR,Drug
9291,PROPRANOLOL HYDROCHLORIDE,INDERAL,Drug
9292,CYCLOPENTOLATE,CYCLOPENTOLATE,Drug
9293,OMEPRAZOLE\SODIUM BICARBONATE,ZEGERID,Drug
9294,AMLODIPINE BESYLATE\OLMESARTAN MEDOXOMIL,AZOR,Drug
9295,EZETIMIBE\SIMVASTATIN,VYTORIN,Drug
9296,METHOCARBAMOL,ROBAXIN 750,Drug
9297,AVATROMBOPAG MALEATE,DOPTELET,Drug
9298,COLESTIPOL,COLESTIPOL,Drug
9299,ADO-TRASTUZUMAB EMTANSINE,KADCYLA,Drug
9300,CHOLESTYRAMINE,Cholestyramine (ANDA 211119),Drug
9301,AMIVANTAMAB-VMJW,RYBREVANT,Drug
9302,FONDAPARINUX SODIUM,ARIXTRA,Drug
9303,WARFARIN SODIUM,JANTOVEN,Drug
9304,MYCOPHENOLIC ACID,MYCOPHENOLIC ACID,Drug
9305,HUMAN RHO(D) IMMUNE GLOBULIN,RHOGAM ULTRA FILTERED PLUS,Drug
9306,RUCAPARIB CAMSYLATE,RUBRACA,Drug
9307,DEXAMETHASONE,DELTASONE                          /00016001/,Drug
9308,HYDROXYCHLOROQUINE DIPHOSPHATE,PLAQUENIL                          /00072602/,Drug
9309,LOVASTATIN,LOVASTATIN,Drug
9310,CLOBETASOL,CLOBETASOL,Drug
9311,ESTRADIOL,IMVEXXY,Drug
9312,VALACYCLOVIR HYDROCHLORIDE,VALACICLOVIR,Drug
9313,,ROLAIDS [CALCIUM CARBONATE;MAGNESIUM HYDROXIDE],Drug
9314,AXICABTAGENE CILOLEUCEL,YESCARTA,Drug
9315,CLONIDINE HYDROCHLORIDE,Clonidine HCl,Drug
9316,TREPROSTINIL SODIUM,Treprostinil sodium (SQ),Drug
9317,,THYRAR,Drug
9318,GLUCOSAMINE SULFATE,GLUCOSAMINE SULFATE,Drug
9319,TREPROSTINIL,Oral Treprostinil,Drug
9320,MIFEPRISTONE,KORLYM,Drug
9321,BUDESONIDE\FORMOTEROL\GLYCOPYRRONIUM,BREZTRI,Drug
9322,PYRIMETHAMINE,PYRIMETHAMINE,Drug
9323,RAVULIZUMAB,RAVULIZUMAB,Drug
9324,GABAPENTIN,GABAPENIN,Drug
9325,VITAMIN D NOS,VITAMIN D                          /07503901/,Drug
9326,VITAMINS,MULTIVITAMIN                       /07504101/,Drug
9327,MENTHOL,EQUATE MENTHOL PAIN RELIEVING,Drug
9328,METHOTREXATE,OTREXUP,Drug
9329,ARIPIPRAZOLE LAUROXIL,ARISTADA,Drug
9330,OMEGA-3-ACID ETHYL ESTERS,OMEGA 3 ACID ETHYL ESTER,Drug
9331,ESZOPICLONE,ESZOPICLONE,Drug
9332,NITROGLYCERIN,GLYCERYL TRINITRATE,Drug
9333,GUSELKUMAB,GUSELKUMAB,Drug
9334,INSULIN LISPRO,INSULIN LISPRO,Drug
9335,SEMAGLUTIDE,SEMAGLUTIDE,Drug
9336,OSIMERTINIB,OSIMERTINIB,Drug
9337,DOXORUBICIN HYDROCHLORIDE,DOXORUBICIN HCL,Drug
9338,DIETARY SUPPLEMENT\HERBALS\MILK THISTLE,MILK THISTLE EXTRACT,Drug
9339,HYDROXYZINE PAMOATE,HYDROXYZINE PAMOATE,Drug
9340,BEZLOTOXUMAB,ZINPLAVA,Drug
9341,ITACITINIB,INCB039110,Drug
9342,,CO ENZYME Q10 [UBIDECARENONE],Drug
9343,DEXTROMETHORPHAN HYDROBROMIDE\GUAIFENESIN,MUCINEX DM MAXIMUM STRENGTH,Drug
9344,ASPIRIN,ASPIRINE,Drug
9345,NITROGLYCERIN,NITROGLYCERINE,Drug
9346,ALLOPURINOL,Alopurinol,Drug
9347,ICOSAPENT ETHYL,ICOSAPENT ETHYL,Drug
9348,EMPAGLIFLOZIN\METFORMIN HYDROCHLORIDE,SYNJARDY XR,Drug
9349,INSULIN GLARGINE,TOUJEO,Drug
